reltrad,income
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
 Mainline Protestant Churches,"75 to under $100,000"
